merchant_id,FMer1,FMer2,FMer3
1952,3.0,1.0,25.0
2998,12.0,0.0,12.0
330,18.0,6.0,21.0
2980,13.0,0.0,15.0
2584,8.0,1.0,7.0
8547,10.0,5.0,31.0
3271,0.0,0.0,5.0
1461,8.0,2.0,26.0
581,3.0,0.0,13.0
4896,0.0,0.0,9.0
934,13.0,8.0,8.0
5626,10.0,0.0,15.0
7423,4.0,0.0,10.0
6439,11.0,0.0,29.0
8468,3.0,1.0,4.0
7615,4.0,0.0,2.0
433,5.0,3.0,8.0
1787,5.0,0.0,4.0
6678,2.0,0.0,43.0
61,8.0,2.0,13.0
6873,0.0,0.0,6.0
3749,5.0,1.0,10.0
1239,5.0,0.0,8.0
8245,7.0,3.0,44.0
4153,1.0,0.0,10.0
1266,39.0,4.0,65.0
5679,5.0,2.0,6.0
3441,22.0,9.0,27.0
2224,11.0,2.0,74.0
8172,8.0,1.0,9.0
5196,4.0,0.0,6.0
8358,0.0,0.0,15.0
3906,0.0,0.0,3.0
7288,0.0,0.0,11.0
3524,4.0,0.0,4.0
7532,6.0,1.0,6.0
3723,3.0,0.0,15.0
5120,151.0,4.0,331.0
2861,2.0,0.0,1.0
604,23.0,2.0,39.0
2214,3.0,0.0,6.0
5050,3.0,1.0,19.0
1206,0.0,0.0,4.0
4530,20.0,2.0,62.0
5242,0.0,0.0,3.0
6766,5.0,0.0,5.0
5464,6.0,2.0,4.0
7069,0.0,0.0,5.0
4836,1.0,0.0,9.0
3788,0.0,0.0,13.0
7480,8.0,0.0,17.0
4732,22.0,4.0,24.0
5128,0.0,0.0,17.0
8119,10.0,3.0,23.0
8327,0.0,0.0,5.0
1944,18.0,9.0,39.0
5330,5.0,1.0,35.0
2349,1.0,0.0,1.0
5649,6.0,4.0,19.0
5483,10.0,3.0,23.0
634,0.0,0.0,11.0
2178,3.0,0.0,11.0
7227,0.0,0.0,12.0
7016,102.0,60.0,156.0
4994,7.0,1.0,8.0
1406,1.0,0.0,34.0
5443,13.0,1.0,19.0
1706,0.0,0.0,25.0
4354,13.0,0.0,40.0
2909,20.0,5.0,21.0
906,0.0,0.0,2.0
306,1.0,0.0,0.0
2624,2.0,1.0,9.0
6510,7.0,1.0,39.0
4001,0.0,0.0,4.0
8691,0.0,0.0,4.0
4238,7.0,1.0,13.0
4020,0.0,0.0,12.0
8487,4.0,2.0,8.0
198,0.0,0.0,9.0
3380,0.0,0.0,14.0
1162,0.0,0.0,18.0
1543,7.0,1.0,7.0
712,5.0,0.0,10.0
2304,0.0,0.0,24.0
3579,0.0,0.0,21.0
6712,2.0,0.0,12.0
8685,0.0,0.0,6.0
5757,7.0,2.0,18.0
6169,5.0,2.0,7.0
5687,6.0,3.0,15.0
4950,8.0,0.0,44.0
4054,0.0,0.0,18.0
5746,0.0,0.0,4.0
8489,7.0,1.0,5.0
2775,0.0,0.0,8.0
2450,7.0,2.0,37.0
1260,5.0,0.0,0.0
5885,0.0,0.0,1.0
8294,0.0,0.0,14.0
5262,0.0,0.0,11.0
2974,0.0,0.0,24.0
1509,0.0,0.0,16.0
7474,9.0,4.0,38.0
5269,22.0,0.0,36.0
8143,11.0,4.0,41.0
6230,0.0,0.0,46.0
5390,0.0,0.0,17.0
6621,5.0,0.0,15.0
7135,12.0,3.0,16.0
3642,4.0,1.0,5.0
3044,0.0,0.0,2.0
2859,0.0,0.0,10.0
2380,0.0,0.0,6.0
4301,2.0,0.0,9.0
5572,11.0,1.0,16.0
3104,12.0,4.0,48.0
340,0.0,0.0,3.0
8347,10.0,8.0,10.0
3324,0.0,0.0,5.0
5769,15.0,8.0,102.0
2841,2.0,0.0,10.0
8083,0.0,0.0,9.0
2445,6.0,3.0,12.0
3340,28.0,2.0,6.0
6561,14.0,2.0,36.0
3936,7.0,1.0,1.0
2850,0.0,0.0,4.0
1934,0.0,0.0,8.0
2000,0.0,0.0,6.0
5847,21.0,5.0,79.0
7172,6.0,0.0,23.0
4058,2.0,1.0,11.0
6398,4.0,0.0,2.0
7789,8.0,1.0,5.0
1937,3.0,0.0,9.0
1882,4.0,1.0,1.0
6581,9.0,4.0,26.0
364,0.0,0.0,14.0
1671,6.0,0.0,11.0
6042,0.0,0.0,13.0
3534,7.0,3.0,21.0
2719,2.0,0.0,9.0
8833,6.0,1.0,4.0
4159,1.0,0.0,6.0
1502,0.0,0.0,8.0
8499,0.0,0.0,3.0
8586,51.0,8.0,21.0
6449,0.0,0.0,26.0
8184,33.0,2.0,33.0
3127,8.0,1.0,1.0
3186,0.0,0.0,12.0
360,0.0,0.0,5.0
7682,0.0,0.0,98.0
4739,11.0,4.0,34.0
5744,3.0,0.0,4.0
4446,1.0,1.0,9.0
5508,0.0,0.0,20.0
5569,0.0,0.0,9.0
6028,8.0,2.0,11.0
8189,0.0,0.0,10.0
5672,20.0,1.0,101.0
6569,0.0,0.0,5.0
3421,0.0,0.0,1.0
3589,29.0,3.0,88.0
6807,0.0,0.0,3.0
57,0.0,0.0,27.0
6591,16.0,1.0,315.0
7883,16.0,5.0,22.0
7548,4.0,0.0,5.0
2539,1.0,0.0,6.0
8148,7.0,0.0,4.0
2111,0.0,0.0,10.0
7880,3.0,0.0,9.0
1662,13.0,1.0,34.0
8356,0.0,0.0,12.0
6814,21.0,1.0,62.0
843,0.0,0.0,1.0
6470,0.0,0.0,30.0
1599,6.0,2.0,19.0
4776,13.0,1.0,17.0
4701,16.0,2.0,2.0
5331,11.0,2.0,29.0
1177,24.0,2.0,41.0
251,10.0,2.0,55.0
6802,16.0,4.0,15.0
6748,8.0,0.0,9.0
4013,18.0,1.0,37.0
5499,5.0,0.0,18.0
2192,5.0,0.0,12.0
4684,5.0,1.0,8.0
6836,5.0,2.0,3.0
5714,0.0,0.0,4.0
2007,35.0,12.0,64.0
3119,0.0,0.0,4.0
6722,0.0,0.0,4.0
3675,4.0,1.0,24.0
3834,0.0,0.0,3.0
5013,5.0,4.0,70.0
8611,0.0,0.0,8.0
5365,0.0,0.0,11.0
7547,3.0,0.0,2.0
2037,3.0,1.0,4.0
5552,18.0,1.0,60.0
1129,0.0,0.0,8.0
3227,0.0,0.0,8.0
7978,0.0,0.0,6.0
228,0.0,0.0,14.0
1563,3.0,0.0,13.0
7160,0.0,0.0,4.0
1385,0.0,0.0,7.0
2149,0.0,0.0,8.0
8111,19.0,1.0,37.0
6853,4.0,3.0,14.0
2222,7.0,3.0,45.0
2132,0.0,0.0,14.0
7893,16.0,4.0,51.0
2100,5.0,4.0,8.0
460,0.0,0.0,35.0
4924,23.0,12.0,53.0
5380,4.0,0.0,9.0
4192,9.0,2.0,2.0
5369,22.0,2.0,2.0
3255,0.0,0.0,9.0
1852,13.0,1.0,37.0
7971,5.0,0.0,14.0
1292,6.0,2.0,14.0
1691,0.0,0.0,13.0
6409,27.0,5.0,24.0
1722,7.0,2.0,11.0
2613,5.0,2.0,50.0
8087,0.0,0.0,40.0
7501,3.0,2.0,6.0
3798,5.0,2.0,14.0
8707,0.0,0.0,1.0
4087,6.0,0.0,15.0
1844,9.0,0.0,14.0
6969,2.0,0.0,1.0
580,5.0,3.0,8.0
8195,3.0,3.0,10.0
8480,4.0,0.0,2.0
2056,0.0,0.0,7.0
6625,0.0,0.0,8.0
2464,0.0,0.0,13.0
6779,23.0,11.0,30.0
4690,0.0,0.0,27.0
3286,15.0,0.0,12.0
4329,0.0,0.0,8.0
5436,0.0,0.0,5.0
8779,0.0,0.0,10.0
3160,3.0,1.0,23.0
4854,0.0,0.0,19.0
6401,14.0,1.0,51.0
838,0.0,0.0,6.0
4974,21.0,2.0,32.0
2773,0.0,0.0,17.0
6465,4.0,1.0,8.0
69,6.0,3.0,36.0
2741,0.0,0.0,4.0
4292,9.0,4.0,27.0
4944,5.0,2.0,18.0
7928,4.0,0.0,5.0
414,6.0,3.0,3.0
1951,80.0,9.0,87.0
6774,4.0,0.0,4.0
7459,1.0,0.0,22.0
2886,0.0,0.0,4.0
12,1.0,0.0,5.0
6991,3.0,0.0,4.0
8680,3.0,2.0,15.0
5654,25.0,10.0,36.0
8730,7.0,2.0,6.0
6571,11.0,1.0,13.0
8073,0.0,0.0,22.0
1607,7.0,2.0,14.0
2763,0.0,0.0,7.0
7694,1.0,1.0,19.0
1115,7.0,1.0,53.0
488,8.0,0.0,22.0
6027,18.0,9.0,62.0
4662,0.0,0.0,3.0
5347,15.0,4.0,41.0
8248,0.0,0.0,18.0
5525,0.0,0.0,5.0
748,7.0,3.0,6.0
1082,7.0,1.0,8.0
698,39.0,26.0,91.0
5332,15.0,6.0,70.0
2758,0.0,0.0,5.0
7662,12.0,8.0,28.0
2416,0.0,0.0,17.0
4259,0.0,0.0,20.0
4252,18.0,2.0,16.0
4757,4.0,0.0,2.0
2318,0.0,0.0,3.0
2956,9.0,1.0,18.0
1436,0.0,0.0,26.0
1862,16.0,0.0,12.0
7293,14.0,4.0,26.0
2715,6.0,0.0,6.0
329,0.0,0.0,56.0
7624,0.0,0.0,6.0
4019,7.0,0.0,1.0
5188,10.0,1.0,30.0
1480,5.0,0.0,1.0
4255,0.0,0.0,31.0
521,17.0,0.0,32.0
1907,9.0,0.0,15.0
5658,9.0,2.0,16.0
1589,8.0,1.0,7.0
1633,0.0,0.0,8.0
369,0.0,0.0,4.0
1289,0.0,0.0,4.0
1092,0.0,0.0,19.0
4488,0.0,0.0,21.0
3126,5.0,0.0,2.0
3114,56.0,37.0,108.0
1373,0.0,0.0,5.0
8066,9.0,2.0,7.0
879,8.0,0.0,8.0
941,22.0,1.0,60.0
5417,1.0,0.0,1.0
5543,17.0,1.0,21.0
5629,0.0,0.0,14.0
8162,18.0,3.0,17.0
355,20.0,6.0,22.0
416,22.0,4.0,16.0
83,14.0,2.0,30.0
2499,0.0,0.0,5.0
2336,23.0,1.0,47.0
6272,3.0,1.0,9.0
7131,0.0,0.0,18.0
7695,0.0,0.0,17.0
4794,5.0,1.0,12.0
864,0.0,0.0,8.0
756,7.0,2.0,20.0
8011,27.0,2.0,119.0
7566,15.0,2.0,26.0
5137,2.0,0.0,14.0
436,5.0,0.0,20.0
2611,0.0,0.0,11.0
7478,1.0,0.0,7.0
1116,4.0,1.0,3.0
3055,0.0,0.0,13.0
4946,4.0,2.0,7.0
8414,6.0,0.0,8.0
6191,1.0,0.0,17.0
1883,0.0,0.0,19.0
1642,6.0,2.0,14.0
5506,7.0,1.0,8.0
2053,6.0,4.0,4.0
2088,6.0,0.0,5.0
5889,0.0,0.0,10.0
6914,19.0,3.0,20.0
637,13.0,1.0,12.0
6078,0.0,0.0,11.0
7540,4.0,2.0,19.0
3705,0.0,0.0,17.0
3911,0.0,0.0,10.0
7147,32.0,6.0,69.0
1459,7.0,5.0,14.0
3058,0.0,0.0,4.0
969,11.0,6.0,6.0
8623,6.0,1.0,10.0
1421,4.0,0.0,11.0
43,3.0,0.0,3.0
4167,8.0,1.0,15.0
2049,0.0,0.0,13.0
4921,0.0,0.0,56.0
1189,1.0,0.0,8.0
4150,0.0,0.0,7.0
6289,0.0,0.0,14.0
5014,0.0,0.0,4.0
781,4.0,0.0,3.0
937,7.0,3.0,11.0
6367,13.0,1.0,13.0
258,10.0,0.0,0.0
2320,40.0,8.0,74.0
5494,6.0,0.0,8.0
92,8.0,2.0,126.0
2807,12.0,2.0,29.0
1747,0.0,0.0,25.0
5667,0.0,0.0,5.0
610,0.0,0.0,7.0
8081,0.0,0.0,3.0
378,0.0,0.0,12.0
4548,2.0,0.0,8.0
4237,12.0,1.0,14.0
5090,0.0,0.0,1.0
5255,5.0,0.0,9.0
8449,5.0,0.0,23.0
1123,7.0,3.0,16.0
7000,0.0,0.0,4.0
5790,0.0,0.0,10.0
3828,4.0,0.0,7.0
257,0.0,0.0,5.0
5566,13.0,1.0,25.0
4907,8.0,5.0,23.0
3272,0.0,0.0,11.0
3859,3.0,1.0,11.0
2683,0.0,0.0,10.0
5820,6.0,0.0,14.0
6031,15.0,2.0,57.0
5617,0.0,0.0,8.0
2877,19.0,5.0,38.0
6593,0.0,0.0,10.0
4502,11.0,3.0,30.0
4835,0.0,0.0,2.0
8094,0.0,0.0,1.0
1719,0.0,0.0,11.0
368,9.0,0.0,17.0
2830,0.0,0.0,10.0
1973,0.0,0.0,63.0
8161,10.0,1.0,64.0
4430,6.0,1.0,152.0
3314,4.0,0.0,4.0
5033,6.0,1.0,98.0
8531,0.0,0.0,5.0
4513,1.0,0.0,1.0
6965,1.0,0.0,6.0
2834,6.0,2.0,32.0
4960,10.0,4.0,11.0
3724,3.0,1.0,11.0
6342,11.0,4.0,17.0
6080,8.0,0.0,104.0
645,5.0,0.0,6.0
6220,6.0,2.0,14.0
7659,5.0,2.0,10.0
1729,3.0,0.0,20.0
4107,0.0,0.0,7.0
1447,7.0,1.0,40.0
6840,4.0,1.0,5.0
7148,12.0,2.0,17.0
4086,23.0,1.0,1.0
3669,15.0,2.0,131.0
8612,0.0,0.0,2.0
6692,0.0,0.0,6.0
4884,0.0,0.0,3.0
7023,36.0,5.0,43.0
7898,9.0,0.0,20.0
7812,52.0,1.0,53.0
3306,1.0,0.0,1.0
175,116.0,29.0,280.0
2794,6.0,0.0,13.0
1348,0.0,0.0,12.0
2599,0.0,0.0,8.0
3337,47.0,19.0,78.0
4392,0.0,0.0,125.0
3150,0.0,0.0,3.0
2782,0.0,0.0,2.0
6971,14.0,3.0,18.0
7499,11.0,6.0,69.0
6612,5.0,3.0,25.0
2573,0.0,0.0,4.0
1304,0.0,0.0,8.0
8640,7.0,3.0,27.0
2681,24.0,2.0,25.0
5445,0.0,0.0,15.0
5844,0.0,0.0,20.0
4271,6.0,3.0,77.0
7848,16.0,0.0,32.0
2647,3.0,0.0,4.0
156,0.0,0.0,8.0
4028,6.0,2.0,8.0
239,14.0,1.0,39.0
3622,12.0,6.0,22.0
6334,0.0,0.0,13.0
1847,0.0,0.0,7.0
6430,0.0,0.0,7.0
2291,0.0,0.0,11.0
3851,0.0,0.0,26.0
6693,41.0,25.0,50.0
6269,0.0,0.0,5.0
7816,18.0,0.0,41.0
8576,4.0,0.0,21.0
8802,0.0,0.0,11.0
5296,6.0,2.0,9.0
5416,6.0,1.0,5.0
1785,0.0,0.0,26.0
8841,5.0,0.0,8.0
4088,2.0,0.0,3.0
13,3.0,1.0,47.0
7253,12.0,2.0,12.0
6158,0.0,0.0,22.0
2411,0.0,0.0,11.0
6908,0.0,0.0,3.0
7575,13.0,1.0,21.0
7809,0.0,0.0,63.0
5198,1.0,1.0,15.0
4505,0.0,0.0,12.0
1963,12.0,1.0,10.0
3280,0.0,0.0,5.0
3868,4.0,2.0,61.0
8698,5.0,0.0,5.0
427,18.0,2.0,18.0
1478,0.0,0.0,12.0
3249,0.0,0.0,10.0
8092,9.0,2.0,29.0
2139,0.0,0.0,18.0
7943,9.0,3.0,21.0
8034,0.0,0.0,1.0
5692,5.0,2.0,8.0
1946,0.0,0.0,7.0
6939,0.0,0.0,28.0
4172,0.0,0.0,3.0
5191,0.0,0.0,7.0
7665,5.0,0.0,6.0
8306,0.0,0.0,15.0
4214,0.0,0.0,53.0
1714,14.0,0.0,21.0
6599,12.0,0.0,6.0
4204,9.0,1.0,4.0
7473,0.0,0.0,1.0
2891,0.0,0.0,61.0
6051,5.0,0.0,9.0
342,137.0,32.0,222.0
839,0.0,0.0,16.0
5950,7.0,0.0,8.0
3743,28.0,4.0,12.0
3373,0.0,0.0,10.0
551,0.0,0.0,5.0
3463,0.0,0.0,15.0
3992,14.0,0.0,14.0
7625,8.0,3.0,50.0
7522,8.0,1.0,23.0
2001,10.0,0.0,0.0
8061,4.0,0.0,3.0
370,5.0,0.0,0.0
3248,10.0,4.0,35.0
7570,0.0,0.0,12.0
1378,12.0,0.0,11.0
5518,3.0,1.0,3.0
805,2.0,2.0,37.0
4961,7.0,1.0,13.0
181,0.0,0.0,16.0
5705,0.0,0.0,12.0
4297,9.0,3.0,27.0
361,4.0,1.0,4.0
2236,1.0,0.0,6.0
5693,2.0,0.0,1.0
7644,56.0,6.0,24.0
8649,0.0,0.0,4.0
3908,3.0,0.0,13.0
8519,7.0,1.0,19.0
6626,0.0,0.0,12.0
6394,11.0,1.0,52.0
2011,0.0,0.0,5.0
4778,0.0,0.0,1.0
8380,8.0,1.0,43.0
1764,0.0,0.0,40.0
4402,2.0,0.0,31.0
6585,0.0,0.0,7.0
6709,4.0,2.0,12.0
6353,0.0,0.0,8.0
2957,19.0,3.0,21.0
145,0.0,0.0,12.0
470,0.0,0.0,4.0
2044,0.0,0.0,17.0
2596,7.0,3.0,10.0
36,10.0,3.0,6.0
804,6.0,0.0,36.0
5981,0.0,0.0,7.0
1989,11.0,2.0,9.0
7578,8.0,2.0,18.0
8674,7.0,1.0,38.0
6156,5.0,0.0,6.0
1310,26.0,2.0,55.0
8484,0.0,0.0,15.0
4366,6.0,0.0,60.0
4509,0.0,0.0,65.0
1651,0.0,0.0,19.0
8091,1.0,0.0,11.0
1338,5.0,5.0,15.0
7954,0.0,0.0,5.0
6013,7.0,1.0,12.0
7370,1.0,0.0,2.0
1108,0.0,0.0,6.0
4080,24.0,1.0,1.0
144,0.0,0.0,3.0
3304,6.0,1.0,13.0
1665,0.0,0.0,4.0
1130,3.0,1.0,6.0
2143,8.0,2.0,20.0
8764,12.0,1.0,77.0
5092,0.0,0.0,14.0
6813,14.0,0.0,20.0
2469,18.0,1.0,138.0
6278,12.0,2.0,28.0
7649,0.0,0.0,2.0
6243,42.0,15.0,15.0
894,30.0,3.0,24.0
3931,0.0,0.0,13.0
5701,14.0,2.0,20.0
2370,1.0,0.0,0.0
2594,11.0,1.0,16.0
2210,13.0,1.0,11.0
2351,4.0,0.0,4.0
490,13.0,4.0,22.0
3508,0.0,0.0,1.0
872,0.0,0.0,5.0
8720,6.0,0.0,5.0
6555,7.0,1.0,7.0
5055,3.0,1.0,8.0
4205,0.0,0.0,19.0
7044,0.0,0.0,9.0
6772,2.0,1.0,18.0
3,10.0,1.0,9.0
1229,0.0,0.0,1.0
4316,0.0,0.0,6.0
2460,12.0,1.0,14.0
5085,0.0,0.0,40.0
2607,0.0,0.0,23.0
708,3.0,0.0,7.0
5368,6.0,0.0,19.0
3289,6.0,2.0,35.0
6861,2.0,0.0,1.0
1869,8.0,0.0,6.0
732,1.0,0.0,1.0
3512,63.0,6.0,30.0
214,0.0,0.0,20.0
8762,2.0,0.0,14.0
7741,16.0,1.0,16.0
1816,0.0,0.0,27.0
4607,0.0,0.0,28.0
5839,0.0,0.0,2.0
1894,0.0,0.0,9.0
240,6.0,1.0,12.0
3776,0.0,0.0,2.0
2653,3.0,2.0,13.0
6866,0.0,0.0,7.0
635,7.0,0.0,7.0
7859,5.0,0.0,5.0
7330,0.0,0.0,41.0
3981,12.0,1.0,17.0
6578,7.0,3.0,13.0
2371,7.0,2.0,46.0
7255,7.0,1.0,10.0
2447,2.0,0.0,10.0
1204,0.0,0.0,12.0
3685,0.0,0.0,8.0
3059,0.0,0.0,12.0
3758,0.0,0.0,20.0
7368,10.0,6.0,14.0
3946,8.0,1.0,9.0
3205,13.0,6.0,19.0
26,0.0,0.0,15.0
6780,6.0,0.0,21.0
2497,0.0,0.0,16.0
6521,8.0,1.0,11.0
1965,15.0,5.0,20.0
2193,5.0,0.0,12.0
896,1.0,0.0,2.0
568,6.0,0.0,4.0
5264,0.0,0.0,18.0
4322,14.0,2.0,10.0
3678,0.0,0.0,5.0
8331,4.0,0.0,6.0
8219,4.0,1.0,5.0
8158,33.0,0.0,0.0
7675,0.0,0.0,9.0
6660,0.0,0.0,16.0
5548,0.0,0.0,6.0
925,0.0,0.0,5.0
6529,16.0,5.0,18.0
6927,0.0,0.0,2.0
356,0.0,0.0,7.0
2360,0.0,0.0,71.0
2514,0.0,0.0,3.0
3932,2.0,0.0,4.0
2590,0.0,0.0,15.0
6197,0.0,0.0,7.0
7790,4.0,2.0,21.0
8241,0.0,0.0,28.0
595,2.0,1.0,5.0
1466,0.0,0.0,7.0
4958,17.0,8.0,26.0
6711,0.0,0.0,6.0
6613,0.0,0.0,4.0
1997,3.0,1.0,1.0
8336,10.0,4.0,13.0
2572,0.0,0.0,21.0
6842,10.0,1.0,7.0
1779,3.0,2.0,12.0
2091,8.0,2.0,15.0
5154,13.0,0.0,0.0
7488,0.0,0.0,2.0
3537,12.0,2.0,24.0
2298,1.0,0.0,13.0
3549,6.0,4.0,35.0
574,24.0,8.0,67.0
6899,5.0,0.0,6.0
6726,2.0,0.0,5.0
7217,0.0,0.0,12.0
1791,13.0,4.0,38.0
7007,18.0,8.0,51.0
7551,2.0,0.0,5.0
875,0.0,0.0,1.0
1401,0.0,0.0,9.0
8024,5.0,1.0,19.0
5399,0.0,0.0,7.0
1843,0.0,0.0,19.0
5133,0.0,0.0,19.0
1126,9.0,2.0,19.0
6862,12.0,3.0,27.0
938,20.0,2.0,41.0
5756,3.0,0.0,4.0
8568,15.0,0.0,15.0
2764,47.0,1.0,48.0
7118,5.0,0.0,8.0
2860,10.0,1.0,1.0
2800,0.0,0.0,10.0
7283,5.0,0.0,14.0
5711,6.0,1.0,5.0
2409,0.0,0.0,2.0
1688,7.0,0.0,0.0
6920,1.0,1.0,1.0
2279,18.0,6.0,150.0
2654,0.0,0.0,7.0
3651,7.0,4.0,16.0
2246,0.0,0.0,25.0
188,0.0,0.0,8.0
5000,6.0,0.0,6.0
455,0.0,0.0,13.0
2642,0.0,0.0,7.0
3484,0.0,0.0,9.0
7005,5.0,1.0,16.0
4503,4.0,1.0,8.0
5743,9.0,1.0,23.0
119,0.0,0.0,12.0
3210,92.0,47.0,132.0
116,0.0,0.0,5.0
4831,4.0,0.0,14.0
8064,3.0,1.0,41.0
4814,14.0,5.0,12.0
8804,0.0,0.0,4.0
7328,17.0,4.0,27.0
6548,0.0,0.0,4.0
2531,9.0,1.0,6.0
7386,11.0,4.0,16.0
7932,24.0,1.0,19.0
1066,0.0,0.0,5.0
1347,0.0,0.0,25.0
1628,5.0,2.0,11.0
6113,2.0,2.0,16.0
49,0.0,0.0,5.0
569,3.0,1.0,12.0
8444,0.0,0.0,5.0
6974,6.0,4.0,10.0
1771,4.0,2.0,4.0
5109,16.0,1.0,11.0
249,0.0,0.0,7.0
4915,0.0,0.0,9.0
95,0.0,0.0,5.0
5119,0.0,0.0,30.0
2608,0.0,0.0,16.0
5460,8.0,1.0,11.0
1408,0.0,0.0,9.0
7146,31.0,0.0,10.0
5335,0.0,0.0,10.0
8052,0.0,0.0,23.0
1557,1.0,0.0,0.0
991,8.0,1.0,15.0
2004,11.0,0.0,45.0
2226,12.0,3.0,50.0
2006,5.0,0.0,10.0
2838,7.0,0.0,24.0
1022,1.0,1.0,9.0
8228,8.0,1.0,9.0
4023,0.0,0.0,16.0
2456,19.0,2.0,48.0
1838,0.0,0.0,9.0
8289,0.0,0.0,10.0
8392,5.0,0.0,6.0
4850,0.0,0.0,19.0
6153,16.0,3.0,35.0
344,2.0,1.0,9.0
3753,6.0,4.0,4.0
3364,13.0,1.0,50.0
1870,0.0,0.0,5.0
5303,1.0,0.0,0.0
738,0.0,0.0,3.0
2024,0.0,0.0,5.0
8798,14.0,0.0,18.0
2911,3.0,2.0,8.0
2057,4.0,0.0,27.0
5816,9.0,0.0,17.0
1506,14.0,0.0,12.0
3198,15.0,1.0,9.0
933,0.0,0.0,3.0
3250,14.0,6.0,16.0
6079,0.0,0.0,27.0
3575,0.0,0.0,24.0
6266,1.0,1.0,34.0
4761,10.0,4.0,31.0
2264,15.0,5.0,25.0
2208,8.0,4.0,9.0
5616,0.0,0.0,6.0
1773,3.0,0.0,6.0
4656,0.0,0.0,4.0
413,0.0,0.0,7.0
1112,5.0,1.0,6.0
5215,0.0,0.0,4.0
3902,15.0,2.0,13.0
227,8.0,0.0,7.0
2250,1.0,0.0,9.0
184,0.0,0.0,10.0
4952,0.0,0.0,12.0
2116,5.0,0.0,11.0
409,19.0,3.0,16.0
8182,5.0,0.0,8.0
6466,11.0,2.0,214.0
8791,4.0,0.0,15.0
1381,0.0,0.0,7.0
6231,10.0,5.0,18.0
5936,21.0,0.0,17.0
2698,10.0,0.0,22.0
6714,0.0,0.0,2.0
6387,5.0,2.0,5.0
1906,10.0,0.0,6.0
7317,20.0,1.0,1.0
453,9.0,1.0,11.0
1301,14.0,7.0,32.0
4325,0.0,0.0,38.0
2961,6.0,1.0,1.0
7975,6.0,2.0,26.0
3090,0.0,0.0,6.0
6188,1.0,0.0,22.0
5305,0.0,0.0,9.0
4873,6.0,2.0,22.0
3870,7.0,0.0,3.0
7546,4.0,1.0,16.0
4138,14.0,5.0,24.0
1274,7.0,1.0,19.0
2175,2.0,0.0,2.0
4887,7.0,0.0,9.0
7604,19.0,4.0,50.0
2797,0.0,0.0,6.0
5718,2.0,0.0,1.0
5876,2.0,1.0,2.0
3698,4.0,2.0,25.0
3383,9.0,0.0,27.0
142,6.0,0.0,6.0
8175,3.0,1.0,6.0
1065,27.0,2.0,26.0
6115,0.0,0.0,4.0
2442,22.0,3.0,90.0
2816,0.0,0.0,10.0
6946,12.0,6.0,40.0
6558,3.0,2.0,2.0
592,21.0,6.0,35.0
4483,0.0,0.0,58.0
3099,3.0,1.0,19.0
8530,11.0,0.0,0.0
4764,0.0,0.0,6.0
1010,6.0,2.0,13.0
7289,7.0,1.0,4.0
5946,11.0,4.0,54.0
1318,10.0,1.0,2.0
6099,0.0,0.0,39.0
4110,0.0,0.0,11.0
1534,7.0,0.0,7.0
327,11.0,1.0,13.0
4788,0.0,0.0,4.0
4108,5.0,1.0,11.0
5938,4.0,0.0,1.0
4457,12.0,1.0,1.0
4289,0.0,0.0,16.0
2170,10.0,0.0,14.0
7086,35.0,3.0,45.0
1744,2.0,1.0,1.0
5703,0.0,0.0,3.0
1085,0.0,0.0,13.0
4615,9.0,3.0,28.0
139,5.0,1.0,10.0
8679,7.0,5.0,25.0
1676,9.0,2.0,31.0
8642,0.0,0.0,48.0
7563,0.0,0.0,18.0
362,0.0,0.0,35.0
5695,0.0,0.0,5.0
8136,0.0,0.0,5.0
4279,24.0,3.0,48.0
5805,3.0,0.0,4.0
4527,0.0,0.0,2.0
7349,14.0,1.0,9.0
7457,1.0,0.0,1.0
8279,4.0,1.0,10.0
2038,0.0,0.0,8.0
4423,0.0,0.0,35.0
7763,0.0,0.0,3.0
8016,0.0,0.0,6.0
8005,3.0,1.0,3.0
5980,0.0,0.0,14.0
8739,9.0,1.0,11.0
3166,0.0,0.0,4.0
6209,14.0,7.0,15.0
640,2.0,1.0,74.0
3637,0.0,0.0,5.0
2197,0.0,0.0,6.0
949,0.0,0.0,54.0
3437,0.0,0.0,5.0
644,0.0,0.0,1.0
5448,0.0,0.0,16.0
3056,0.0,0.0,2.0
2815,10.0,0.0,15.0
6932,0.0,0.0,20.0
3111,4.0,3.0,19.0
4362,0.0,0.0,10.0
2498,10.0,1.0,13.0
902,4.0,2.0,19.0
200,18.0,13.0,78.0
6407,0.0,0.0,2.0
1033,0.0,0.0,4.0
7873,0.0,0.0,8.0
7323,0.0,0.0,9.0
3737,0.0,0.0,6.0
3677,3.0,0.0,12.0
2185,1.0,0.0,4.0
1462,0.0,0.0,7.0
6961,11.0,2.0,8.0
2529,0.0,0.0,23.0
1755,13.0,2.0,18.0
5684,10.0,0.0,0.0
8819,7.0,0.0,18.0
270,0.0,0.0,28.0
1661,0.0,0.0,14.0
6659,0.0,0.0,1.0
7991,0.0,0.0,9.0
1748,4.0,1.0,20.0
3115,2.0,0.0,6.0
3083,3.0,0.0,5.0
283,0.0,0.0,15.0
626,14.0,6.0,36.0
7493,1.0,0.0,12.0
4009,6.0,1.0,34.0
6895,11.0,1.0,1.0
5185,3.0,1.0,6.0
2439,0.0,0.0,14.0
1734,0.0,0.0,7.0
